%time,field.timestamp,field.delx,field.dely,field.longitude,field.latitude
1495100769964204819,094610.00,59.2697402075,-489.362706021,9.97781916667,57.015239785
1495100770166801820,094610.20,59.2908411385,-489.371774059,9.97781901667,57.015239975
1495100770369391614,094610.40,59.2919517146,-489.363712403,9.97781915,57.015239985
1495100770601860005,094610.60,59.3173098514,-489.370764792,9.97781903333,57.0152402133
1495100770766719868,094610.80,59.3023170844,-489.364719488,9.97781913333,57.0152400783
1495100770964477557,094611.00,59.3213819604,-489.365726057,9.97781911667,57.01524025
1495100771160684978,094611.20,59.3210117684,-489.363710682,9.97781915,57.0152402467
1495100771373247836,094611.40,59.3134228376,-489.352626445,9.97781933333,57.0152401783
1495100771557940522,094611.60,59.3321175223,-489.348594542,9.9778194,57.0152403467
1495100771761498601,094611.80,59.3641391111,-489.342546453,9.9778195,57.015240635
1495100771971220244,094612.00,59.4354010288,-489.347580725,9.97781941667,57.0152412767
1495100772168092694,094612.20,59.4196678785,-489.319366092,9.97781988333,57.015241135
1495100772370869738,094612.40,59.4500236037,-489.293164126,9.97782031667,57.0152414083
1495100772573535106,094612.60,59.4589082074,-489.26091724,9.97782085,57.0152414883
1495100772788000714,094612.80,59.4472471654,-489.236733161,9.97782125,57.0152413833
1495100772961514608,094613.00,59.4265164266,-489.215572715,9.9778216,57.0152411967
1495100773172021408,094613.20,59.427627002,-489.203480265,9.9778218,57.0152412067
1495100773366268105,094613.40,59.4611293576,-489.19541669,9.97782193333,57.0152415083
1495100773967681873,094614.00,59.5553431666,-489.16417245,9.97782245,57.0152423567
1495100774961645143,094615.00,59.5133263993,-489.089605231,9.97782368333,57.0152419783
1495100775156316057,094615.20,59.5188792759,-489.057358543,9.97782421667,57.0152420283
1495100775368574685,094615.40,59.5070331379,-489.048289956,9.97782436667,57.0152419217
1495100775552801671,094615.60,59.4868576864,-489.032167971,9.97782463333,57.01524174
1495100775766157713,094615.80,59.4422495769,-489.039224503,9.97782451667,57.0152413383
1495100775963348499,094616.00,59.4011582891,-489.086588777,9.97782373333,57.0152409683
1495100776356218364,094616.40,59.3032425631,-489.256895666,9.97782091667,57.0152400867
1495100776570710861,094616.60,59.4137448098,-489.390913054,9.9778187,57.0152410817
1495100776963237804,094617.00,59.47093944,-489.632757363,9.9778147,57.0152415967
1495100777154969450,094617.20,59.5547878778,-489.742591554,9.97781288333,57.0152423517
1495100777961560568,094618.00,59.7504342344,-490.159767218,9.97780598333,57.0152441133
1495100778165948218,094618.20,59.810590399,-490.25146423,9.97780446667,57.015244655
1495100778355943679,094618.40,59.8922176865,-490.342152267,9.97780296667,57.01524539
1495100778558278627,094618.60,59.8346528649,-490.39959451,9.97780201667,57.0152448717
1495100778769912243,094618.80,59.8853691391,-490.470130407,9.97780085,57.0152453283
1495100778959127922,094619.00,59.9094316044,-490.538652489,9.97779971667,57.015245545
1495100779155096909,094619.20,59.9795829473,-490.620271916,9.97779836667,57.0152461767
1495100779367182887,094619.40,60.0345564273,-490.690807557,9.9777972,57.0152466717
1495100779571239284,094619.60,60.0304843169,-490.73615424,9.97779645,57.015246635
1495100779754764786,094619.80,60.0760179065,-490.800644249,9.97779538333,57.015247045
1495100779960114710,094620.00,60.1069289198,-490.863119729,9.97779435,57.0152473233
1495100780169870715,094620.20,60.129880811,-490.920557189,9.9777934,57.01524753
1495100780365101618,094620.40,60.1380250292,-490.96187235,9.97779271667,57.0152476033
1495100780569324649,094620.60,60.1709720981,-491.020316913,9.97779175,57.0152479
1495100780763341572,094620.80,60.2050297418,-491.076746013,9.97779081667,57.0152482067
1495100780959462813,094621.00,60.2525993857,-491.134182008,9.97778986667,57.015248635
1495100781179834340,094621.20,60.3221954406,-491.188593596,9.97778896667,57.0152492617
1495100781370617471,094621.40,60.3390391671,-491.238977526,9.97778813333,57.0152494133
1495100781561072488,094621.60,60.3829068925,-491.296413739,9.97778718333,57.0152498083
1495100781757778438,094621.80,60.4195558792,-491.344781093,9.97778638333,57.0152501383
1495100781966024614,094622.00,60.4684211945,-491.394155418,9.97778556667,57.0152505783
1495100782164083107,094622.20,60.5330196602,-491.453605793,9.97778458333,57.01525116
1495100782373958957,094622.40,60.54338503,-491.492905422,9.97778393333,57.0152512533
1495100782572196386,094622.60,60.576702291,-491.532203686,9.97778328333,57.0152515533
1495100782798478795,094622.80,60.6287142352,-491.579562424,9.9777825,57.0152520217
1495100782968085416,094623.00,60.6703608111,-491.636998766,9.97778155,57.0152523967
1495100783168562095,094623.20,60.6437070022,-491.65312353,9.97778128333,57.0152521567
1495100783365308766,094623.40,60.6772093592,-491.690406384,9.97778066667,57.0152524583
1495100783566552441,094623.60,60.7040482628,-491.728697332,9.97778003333,57.0152527
1495100783782752423,094623.80,60.7096011401,-491.754897165,9.9777796,57.01525275
1495100783963189332,094624.00,60.7466203181,-491.792179809,9.97777898333,57.0152530833
1495100784168842511,094624.20,60.7634640446,-491.821402065,9.9777785,57.015253235
1495100784368995685,094624.40,60.7964111121,-491.859692649,9.97777786667,57.0152535317
1495100784575683566,094624.60,60.8189928113,-491.886899166,9.97777741667,57.015253735
1495100784767163778,094624.80,60.8502740167,-491.919143657,9.97777688333,57.0152540167
1495100784973967937,094625.00,60.8908100164,-491.953402994,9.97777631667,57.0152543817
1495100785166861601,094625.20,60.9528171391,-492.000761133,9.97777553333,57.01525494
